package	version	interface	namespace	command	target	source_url
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server add volume	openstackclient.compute.v2.server:AddServerVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server backup create	openstackclient.compute.v2.server_backup:CreateServerBackup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server create	openstackclient.compute.v2.server:CreateServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server delete	openstackclient.compute.v2.server:DeleteServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server dump create	openstackclient.compute.v2.server:CreateServerDump	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server evacuate	openstackclient.compute.v2.server:EvacuateServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server event list	openstackclient.compute.v2.server_event:ListServerEvent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server event show	openstackclient.compute.v2.server_event:ShowServerEvent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server group create	openstackclient.compute.v2.server_group:CreateServerGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server group delete	openstackclient.compute.v2.server_group:DeleteServerGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server group list	openstackclient.compute.v2.server_group:ListServerGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server group show	openstackclient.compute.v2.server_group:ShowServerGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server image create	openstackclient.compute.v2.server_image:CreateServerImage	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server list	openstackclient.compute.v2.server:ListServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server lock	openstackclient.compute.v2.server:LockServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migrate	openstackclient.compute.v2.server:MigrateServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migrate confirm	openstackclient.compute.v2.server:MigrateConfirm	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migrate revert	openstackclient.compute.v2.server:MigrateRevert	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration abort	openstackclient.compute.v2.server_migration:AbortMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration confirm	openstackclient.compute.v2.server:ConfirmMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration force complete	openstackclient.compute.v2.server_migration:ForceCompleteMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration list	openstackclient.compute.v2.server_migration:ListMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration revert	openstackclient.compute.v2.server:RevertMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server migration show	openstackclient.compute.v2.server_migration:ShowMigration	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server pause	openstackclient.compute.v2.server:PauseServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server reboot	openstackclient.compute.v2.server:RebootServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server rebuild	openstackclient.compute.v2.server:RebuildServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove fixed ip	openstackclient.compute.v2.server:RemoveFixedIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove floating ip	openstackclient.compute.v2.server:RemoveFloatingIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove network	openstackclient.compute.v2.server:RemoveNetwork	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove port	openstackclient.compute.v2.server:RemovePort	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove security group	openstackclient.compute.v2.server:RemoveServerSecurityGroup	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server remove volume	openstackclient.compute.v2.server:RemoveServerVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server rescue	openstackclient.compute.v2.server:RescueServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server resize	openstackclient.compute.v2.server:ResizeServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server resize confirm	openstackclient.compute.v2.server:ResizeConfirm	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server resize revert	openstackclient.compute.v2.server:ResizeRevert	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server restore	openstackclient.compute.v2.server:RestoreServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server resume	openstackclient.compute.v2.server:ResumeServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server set	openstackclient.compute.v2.server:SetServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server shelve	openstackclient.compute.v2.server:ShelveServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server show	openstackclient.compute.v2.server:ShowServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server ssh	openstackclient.compute.v2.server:SshServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server start	openstackclient.compute.v2.server:StartServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server stop	openstackclient.compute.v2.server:StopServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server suspend	openstackclient.compute.v2.server:SuspendServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server unlock	openstackclient.compute.v2.server:UnlockServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server unpause	openstackclient.compute.v2.server:UnpauseServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server unrescue	openstackclient.compute.v2.server:UnrescueServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server unset	openstackclient.compute.v2.server:UnsetServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server unshelve	openstackclient.compute.v2.server:UnshelveServer	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server volume list	openstackclient.compute.v2.server_volume:ListServerVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server volume set	openstackclient.compute.v2.server_volume:SetServerVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack server volume update	openstackclient.compute.v2.server_volume:UpdateServerVolume	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack usage list	openstackclient.compute.v2.usage:ListUsage	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.compute.v2	openstack usage show	openstackclient.compute.v2.usage:ShowUsage	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack catalog list	openstackclient.identity.v2_0.catalog:ListCatalog	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack catalog show	openstackclient.identity.v2_0.catalog:ShowCatalog	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack ec2 credentials create	openstackclient.identity.v2_0.ec2creds:CreateEC2Creds	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack ec2 credentials delete	openstackclient.identity.v2_0.ec2creds:DeleteEC2Creds	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack ec2 credentials list	openstackclient.identity.v2_0.ec2creds:ListEC2Creds	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack ec2 credentials show	openstackclient.identity.v2_0.ec2creds:ShowEC2Creds	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack endpoint create	openstackclient.identity.v2_0.endpoint:CreateEndpoint	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack endpoint delete	openstackclient.identity.v2_0.endpoint:DeleteEndpoint	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack endpoint list	openstackclient.identity.v2_0.endpoint:ListEndpoint	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack endpoint show	openstackclient.identity.v2_0.endpoint:ShowEndpoint	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project create	openstackclient.identity.v2_0.project:CreateProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project delete	openstackclient.identity.v2_0.project:DeleteProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project list	openstackclient.identity.v2_0.project:ListProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project set	openstackclient.identity.v2_0.project:SetProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project show	openstackclient.identity.v2_0.project:ShowProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack project unset	openstackclient.identity.v2_0.project:UnsetProject	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.identity.v2	openstack role add	openstackclient.identity.v2_0.role:AddRole	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
